10220 3 4 218 11.617 187 5.633 99 128 2050.310
1234680 3 4 545 13.320 193 7.170 106 129 1748.520
1234700 3 5 546 13.150 193 7.220 106 130 1748.520
10219 3 4 217 12.368 190 7.465 106 131 1461.000
1837462 3 5 591 12.170 190 8.160 108 132 292.090
10201 3 4 199 10.083 181 4.850 96 133 1176.820
10195 3 4 193 13.072 193 7.243 105 134 1166.360
10202 3 4 200 10.478 182 4.121 93 137 294.150
10198 3 3 196 10.640 183 7.595 107 138 7936.290
10218 3 4 216 11.134 185 7.759 108 139 1467.830
1837433 3 5 587 10.750 183 8.810 111 140 293.910
1837440 3 5 588 11.350 185 8.300 110 141 293.420
10193 3 3 191 9.137 177 4.788 96 142 3547.420
10211 3 3 209 9.973 180 6.835 104 143 1178.430
10212 3 3 210 9.567 179 6.661 103 144 589.650
10215 3 3 213 8.867 176 7.050 105 145 295.460
10183 3 3 181 10.450 182 6.333 102 146 294.150
20002 3 2 816 8.100 173 7.100 105 147 135306.360
10200 3 3 198 9.681 179 12.016 125 148 68437.620
1835800 3 4 562 9.250 178 12.500 128 149 45192.460
1335500 3 5 561 9.300 178 13.380 131 150 28040.990
1335014 3 6 554 9.050 177 13.680 131 151 12418.310
1335241 3 7 559 8.400 174 14.250 134 152 2071.680
1335011 3 7 553 8.120 173 13.830 132 153 1480.900
1335181 3 6 558 9.620 179 13.870 133 154 11205.290
1535100 3 7 555 9.690 179 15.500 139 155 1475.420
1535110 3 7 556 9.280 179 15.500 138 156 884.700
1335381 3 6 560 9.770 180 13.930 132 157 2353.630
1335122 3 5 557 8.600 175 12.830 128 158 10368.700
10186 3 4 184 10.322 182 11.481 122 159 11168.490
10217 3 5 215 9.500 179 9.067 113 160 589.870
10203 3 5 201 9.833 180 9.217 113 161 294.610
10184 3 4 182 9.923 180 11.601 123 162 294.610
10204 3 3 202 9.217 177 9.883 116 163 2064.860
10187 3 3 185 8.350 174 8.298 110 164 295.850
10210 3 3 208 8.892 176 9.531 115 165 295.460
1891500 4 1 763 -16.150 77 33.580 210 166 420946.440
10157 4 2 155 -15.587 78 32.706 207 167 405620.000
1291100 4 3 742 -17.470 71 24.300 174 168 129846.640
1591001 4 4 740 -16.120 76 23.250 169 169 117807.480
1591200 4 5 743 -14.020 84 23.600 171 170 27104.910
1591231 4 6 747 -13.600 86 24.220 173 171 17521.140
1591237 4 7 748 -11.530 93 24.420 173 172 292.640
1591820 4 5 773 -14.970 81 22.680 167 173 12746.780
10277 4 3 274 -15.808 77 28.421 190 174 60257.270
10276 4 4 273 -15.775 77 28.117 189 175 58816.990
1591401 4 5 750 -15.820 77 28.220 189 176 58816.990
1591402 4 6 751 -15.750 79 27.300 185 177 49608.860
1591403 4 7 752 -15.770 77 26.020 181 178 45284.970
1591404 4 8 753 -14.930 80 25.920 180 179 40685.840
1591405 4 9 754 -14.420 83 27.000 185 180 20650.160
1591406 4 10 755 -13.650 86 27.620 187 181 9620.250
1591471 4 11 760 -13.250 89 28.130 189 182 3798.200
1591480 4 12 761 -12.880 89 28.250 189 183 3798.200
1591460 4 11 759 -13.300 87 28.220 189 184 290.930
1591441 4 10 757 -12.920 89 27.350 186 185 1167.220
1591450 4 6 758 -15.220 80 27.330 186 186 288.680
10278 4 3 275 -16.522 74 28.762 192 187 19048.650
10311 4 4 308 -16.523 74 28.779 192 188 19048.650
10331 4 5 328 -17.272 71 29.461 194 189 15329.750
1491500 4 6 764 -18.650 66 29.780 196 190 2548.710
10296 4 6 293 -18.176 68 30.274 198 191 2272.360
10348 4 7 345 -18.107 68 30.389 198 192 2272.360
1491580 4 8 766 -18.120 68 30.220 198 193 2272.360
10299 4 6 296 -18.861 65 29.844 196 194 1696.040
1491600 4 7 767 -18.850 65 29.820 196 195 1696.040
1491510 4 8 765 -19.030 65 30.370 197 196 1130.550
1491610 4 9 768 -18.820 65 30.320 197 197 1130.550
10349 4 8 346 -19.019 64 30.222 197 198 282.530
10295 4 6 292 -18.448 67 29.869 196 199 851.370
10336 4 6 333 -18.458 67 29.414 194 200 850.960
10290 4 6 287 -19.050 64 29.783 196 201 564.630
10285 4 6 282 -17.050 72 29.533 195 202 285.780
1491650 4 6 769 -17.170 71 29.970 195 203 285.390
10306 4 6 303 -17.983 69 30.081 197 204 284.600
10354 4 6 351 -18.086 68 29.978 196 205 284.200
10313 4 5 310 -16.879 73 29.422 194 206 286.160
1491200 4 3 744 -18.370 67 27.050 185 207 16378.970
1491210 4 4 745 -18.600 66 27.170 186 208 7611.350
10321 4 5 318 -19.759 61 28.412 190 209 562.000
10312 4 6 309 -20.148 60 28.429 190 210 280.780
10341 4 5 338 -19.859 61 28.590 191 211 562.000
10317 4 6 314 -20.029 60 28.528 191 212 280.780
10365 4 7 362 -20.054 60 28.565 191 213 280.780
10292 4 5 289 -19.317 63 28.211 189 214 282.100
10320 4 5 317 -20.216 60 28.049 189 215 280.780
1491250 4 4 749 -18.920 65 28.870 192 216 2538.450
10356 4 5 353 -19.581 62 29.295 194 217 562.890
10280 4 5 277 -19.506 62 29.744 195 218 281.670
1491220 4 4 746 -18.570 67 27.550 187 219 567.580
10303 4 4 300 -19.353 63 29.603 195 220 564.200
10310 4 5 307 -19.375 63 29.590 195 221 564.200
10329 4 6 326 -19.253 63 29.531 195 222 564.200
1491485 4 7 762 -19.050 63 29.780 195 223 564.200
10367 4 8 364 -19.328 63 29.993 196 224 282.100
10358 4 3 355 -16.950 73 30.497 198 225 3708.860
10327 4 4 324 -17.221 72 30.387 198 226 2850.760
1491700 4 5 770 -16.950 72 30.350 198 227 2850.760
10293 4 6 290 -17.408 71 30.311 198 228 2279.590
10297 4 7 294 -17.821 69 30.505 199 229 1709.200
10307 4 8 304 -17.884 69 30.771 200 230 569.200
10326 4 8 323 -17.522 70 30.989 200 231 285.000
1491760 4 9 771 -17.980 70 31.070 200 232 285.000
10304 4 4 301 -17.036 72 30.611 199 233 285.780
10287 4 3 284 -16.750 74 29.844 196 234 2003.110
10291 4 4 288 -16.778 73 30.244 197 235 286.160
10302 4 5 299 -16.864 73 30.025 197 236 286.160
10289 4 3 286 -16.547 74 31.069 201 237 572.700
1591410 4 3 756 -16.170 75 28.020 188 238 286.910
10221 5 1 219 16.244 205 -16.375 11 239 202042.250
1112300 5 2 391 13.830 196 -11.130 32 240 45985.380
1112330 5 3 392 13.340 195 -9.530 37 241 25570.230
1112340 5 4 393 13.450 194 -9.880 37 242 7005.950
1112350 5 3 394 13.140 194 -10.480 34 243 10535.490
10105 5 4 104 13.196 193 -10.430 35 244 10244.560
1112500 5 5 396 12.330 191 -10.160 35 245 7620.060
1812600 5 2 397 14.450 199 -12.220 27 246 10485.030
1112200 5 3 389 13.230 194 -11.380 30 247 6128.600
1112400 5 4 395 12.310 191 -11.230 31 248 3798.510
1512200 5 2 390 15.530 203 -12.700 26 249 2302.470
1537300 6 1 580 10.480 183 16.720 143 250 196387.980
1537450 6 2 589 8.330 174 17.770 148 251 27314.560
1737150 6 3 568 6.470 166 17.450 145 252 8323.690
1737100 6 4 566 6.480 167 17.080 145 253 4754.690
1737080 6 5 564 6.330 166 16.350 142 254 2972.010
1737200 6 3 570 6.500 167 18.270 149 255 2972.420
1537250 6 2 573 8.650 174 16.830 144 256 5927.960
1737250 6 2 572 7.000 169 19.180 153 257 2672.590
1737280 6 2 578 7.200 169 20.020 158 258 2076.420
1737300 6 2 581 7.570 171 20.180 158 259 1481.430
10065 7 1 64 6.119 165 0.125 77 260 157774.860
1531700 7 2 482 6.200 165 0.100 77 261 157774.860
10064 7 3 63 6.350 166 0.100 77 262 157477.530
1531100 7 4 461 8.150 174 -2.030 67 263 55319.500
1431300 7 5 467 9.190 178 -2.710 66 264 49999.930
1531050 7 6 459 10.630 184 -2.920 65 265 42636.760
1931190 7 7 463 12.730 191 -3.480 62 266 6734.370
1931295 7 8 465 12.750 191 -3.400 62 267 6734.370
1931180 7 9 462 12.520 190 -3.550 61 268 6150.480
1931025 7 10 458 11.320 185 -4.820 58 269 880.750
1931340 7 7 468 10.930 185 -3.170 63 270 5579.070
1531450 7 4 472 9.700 178 -1.080 71 271 38392.690
1531550 7 5 475 10.580 183 -0.850 72 272 21919.710
1531600 7 6 478 10.980 184 -0.400 75 273 15468.100
1931785 7 7 486 11.350 186 -0.700 75 274 14001.270
1931790 7 8 487 11.250 186 -0.330 75 275 14001.270
1931770 7 9 485 11.770 187 -0.750 74 276 12537.030
1931725 7 10 484 12.380 190 -1.080 72 277 9026.490
1931710 7 11 483 12.750 192 -1.150 72 278 6399.960
1931580 7 12 477 13.000 193 -1.550 70 279 3489.840
1531650 7 6 479 10.870 184 -0.620 74 280 3807.640
1931695 7 7 481 11.430 185 -1.180 73 281 3220.560
1931565 7 8 476 11.780 188 -1.600 70 282 1755.270
10066 7 6 65 10.917 184 -1.250 72 283 880.750
1531420 7 5 469 10.230 181 -1.280 71 284 3529.720
1531430 7 6 470 10.330 181 -1.350 70 285 3235.340
1931550 7 5 474 11.280 186 -1.930 69 286 1172.130
1531800 7 4 488 9.280 178 0.230 77 287 23208.960
1631100 7 5 460 10.300 182 0.470 78 288 14665.260
1931905 7 6 490 11.430 187 1.570 82 289 4689.640
1931860 7 6 489 11.150 186 0.620 79 290 1756.610
1631200 7 5 464 10.200 180 0.450 79 291 2358.390
1631480 7 6 473 9.620 179 0.950 81 292 1179.740
1731450 7 5 471 10.720 182 1.200 80 293 294.150
1531300 7 4 466 7.980 173 -0.880 73 294 2666.290
1531680 7 4 480 8.470 174 -0.220 76 295 2659.050
1159300 8 1 660 -28.460 27 21.250 162 296 144667.440
1159500 8 2 662 -28.500 27 24.600 175 297 49389.660
1159800 8 3 666 -26.820 33 28.060 189 298 14359.900
1160800 8 4 677 -27.440 31 29.980 196 299 265.550
1159650 8 2 665 -30.680 18 26.710 184 300 11943.500
1259150 8 3 658 -30.370 19 27.580 187 301 8838.510
10085 8 4 84 -29.338 23 28.506 191 302 1307.390
1259800 8 4 667 -29.280 24 28.980 192 303 523.090
1259220 8 2 659 -29.000 25 27.720 187 304 1835.520
10086 8 3 85 -28.910 25 27.923 188 305 1573.660
1159600 8 2 663 -31.040 16 26.340 182 306 766.610
1159601 8 3 664 -31.000 16 26.350 182 307 766.610
10087 8 2 86 -29.311 23 27.511 187 308 260.590
1878100 9 1 707 2.170 149 45.090 256 309 90229.280
1878200 9 2 708 2.370 149 45.420 257 310 89930.450
1878300 9 3 709 3.000 152 45.530 259 311 88436.620
1878400 9 4 710 3.870 156 45.670 259 312 84257.570
1878500 9 5 711 4.780 160 45.200 257 313 78592.600
1643100 10 1 606 -0.680 138 10.230 117 314 85199.980
1643200 10 2 607 -0.180 140 10.770 120 315 64275.850
1643250 10 3 609 -0.100 140 11.610 123 316 55305.630
1643300 10 4 611 -0.100 140 11.940 124 317 53212.620
1643400 10 5 614 -0.810 137 12.730 128 318 20924.920
1643550 10 6 617 -1.690 135 13.660 131 319 597.900
1643420 10 5 615 0.510 143 12.830 128 320 20028.790
1643450 10 6 616 0.570 144 12.860 128 321 14646.360
1643320 10 5 612 0.310 142 12.190 125 322 3288.820
1643350 10 5 613 -1.130 135 12.470 125 323 896.780
1643220 10 2 608 -1.890 132 11.560 122 324 5677.290
1643260 10 2 610 -2.230 133 11.500 122 325 1195.630
10284 11 1 281 -22.226 52 29.991 196 326 75599.860
1496500 11 2 807 -22.220 52 29.980 196 327 75599.860
1196550 11 3 809 -22.220 52 29.990 196 328 75599.860
1196551 11 4 810 -22.230 52 29.990 196 329 75599.860
10298 11 5 295 -21.406 55 29.364 194 330 3916.240
10350 11 6 347 -20.778 57 29.363 194 331 2801.420
10334 11 7 331 -20.364 59 29.016 193 332 1682.870
10363 11 8 360 -20.393 59 28.974 192 333 560.650
10364 11 9 361 -20.304 59 28.987 192 334 560.650
10324 11 10 321 -20.381 59 28.514 191 335 280.330
10346 11 8 343 -20.013 60 29.204 193 336 280.780
10319 11 7 316 -20.892 57 29.156 193 337 279.410
1496200 11 5 804 -21.320 56 28.950 192 338 2516.040
10286 11 6 283 -20.866 57 28.956 192 339 559.280
10359 11 7 356 -20.961 57 28.803 192 340 559.280
1496180 11 8 803 -20.970 58 28.800 192 341 279.870
1496300 11 9 805 -20.320 58 29.000 192 342 279.870
10043 11 5 42 -24.699 42 25.926 180 343 1626.100
10044 11 6 43 -25.116 40 25.690 179 344 270.740
10309 11 5 306 -21.020 56 27.901 188 345 1397.500
10360 11 6 357 -20.569 58 27.890 188 346 279.870
10355 11 5 352 -21.046 56 28.146 189 347 1118.550
10045 11 5 44 -21.367 55 27.429 186 348 835.880
1196350 11 5 806 -25.780 37 27.760 189 349 538.120
10281 11 5 278 -21.055 56 28.433 190 350 278.940
1992900 12 1 786 -16.550 74 35.130 217 351 61756.230
1992790 12 2 785 -16.030 77 34.810 216 352 50524.080
1992710 12 3 784 -15.390 79 34.920 216 353 49084.510
1992700 12 4 783 -15.070 80 35.200 217 354 47931.180
1992640 12 5 782 -13.780 85 34.320 215 355 2029.960
1992320 12 5 779 -11.790 94 34.200 213 356 878.440
1292200 12 5 778 -9.320 102 33.920 213 357 589.870
1992600 12 5 781 -14.000 85 33.770 211 358 580.930
1992580 12 6 780 -13.950 86 33.770 211 359 290.620
1992115 12 5 776 -9.910 101 33.430 210 360 294.610
1992180 12 5 777 -10.690 98 34.180 213 361 293.910
1338050 13 1 595 3.770 156 10.070 117 362 51773.570
1338400 13 2 599 4.350 158 11.630 123 363 30341.830
1338600 13 3 602 6.330 166 12.820 128 364 8016.630
1337100 13 4 565 7.220 169 13.570 132 365 593.460
1338201 13 3 596 5.920 164 14.130 133 366 4458.780
1338401 13 3 600 5.920 163 12.670 128 367 1784.790
1338300 13 2 598 4.570 160 11.370 121 368 13384.210
1338252 13 3 597 5.620 163 11.180 121 369 5944.060
10046 13 4 45 6.043 165 11.298 122 370 4456.740
1338503 13 3 601 5.680 163 10.500 118 371 892.920
1895500 14 1 799 -21.100 56 34.680 214 372 43211.950
1495240 14 2 796 -21.130 56 31.270 202 373 9261.290
10357 14 3 354 -21.036 56 31.157 201 374 5328.770
1495200 14 4 794 -21.170 56 31.200 201 375 5328.770
1495160 14 5 792 -20.620 59 30.450 198 376 1968.110
10279 14 6 276 -19.795 61 29.840 196 377 1125.780
10305 14 7 302 -19.768 61 29.876 196 378 1125.780
10308 14 6 305 -19.954 61 30.215 197 379 281.230
10325 14 5 322 -19.919 61 29.192 193 380 281.230
10318 14 5 315 -20.224 60 29.931 196 381 280.780
10340 14 6 337 -20.134 60 29.811 196 382 280.780
10328 14 3 325 -20.419 59 30.623 199 383 2813.970
10362 14 4 359 -19.960 61 30.470 198 384 844.990
1495180 14 5 793 -19.950 62 30.470 198 385 563.770
10337 14 2 334 -19.200 64 32.158 205 386 5098.190
1495700 14 3 800 -19.220 64 32.020 204 387 4532.700
1495720 14 4 801 -18.920 66 31.950 204 388 1418.530
10315 14 5 312 -18.548 66 32.095 205 389 567.170
10301 14 4 298 -18.278 67 31.640 203 390 567.580
10335 14 4 332 -18.709 66 31.384 202 391 566.750
1495220 14 2 795 -21.130 57 31.270 202 392 2806.820
10282 14 3 279 -20.695 58 31.232 201 393 2527.410
10314 14 4 311 -20.267 59 31.028 201 394 1967.670
10294 14 2 291 -19.078 64 32.481 206 395 1982.780
10352 14 3 349 -18.779 65 32.486 206 396 1700.250
1495800 14 4 802 -18.920 66 32.420 206 397 1134.330
10339 14 4 336 -18.835 65 32.688 207 398 282.960
10322 14 2 319 -20.627 58 31.609 203 399 1121.300
1495350 14 3 798 -20.920 58 31.630 203 400 1121.300
10338 14 4 335 -20.300 59 31.433 202 401 561.110
10351 14 5 348 -20.164 60 31.344 202 402 280.780
1495300 14 6 797 -20.080 60 31.070 202 403 280.780
10342 14 2 339 -19.001 64 31.011 201 404 282.530
1257100 15 1 653 -17.900 69 19.750 155 405 42311.060
1426380 16 1 434 5.880 164 -4.750 57 406 38778.520
1426340 16 2 433 8.110 172 -5.410 54 407 9446.260
10054 16 3 53 9.350 178 -5.467 55 408 4126.010
10049 16 4 48 9.565 179 -5.261 55 409 3241.100
1426120 16 5 427 9.740 180 -5.620 54 410 2357.060
10057 16 6 56 9.645 179 -5.628 54 411 294.830
10055 16 4 54 9.336 178 -5.657 54 412 295.040
10056 16 5 55 9.295 178 -5.727 54 413 295.040
10051 16 4 50 9.742 179 -5.177 56 414 294.830
1426140 16 3 428 8.790 176 -5.880 53 415 1476.460
1426180 16 2 429 8.100 172 -6.300 51 416 2958.780
1434510 16 3 535 9.090 177 -6.930 49 417 295.250
1426320 16 2 432 6.630 168 -4.790 57 418 2076.750
10058 16 2 57 6.231 165 -5.084 56 419 297.330
10053 16 2 52 7.031 169 -5.474 55 420 296.730
1434500 16 2 532 9.090 178 -6.910 49 421 295.040
10161 17 1 159 -23.875 45 32.147 205 422 27453.380
1196600 17 2 811 -26.010 37 29.250 194 423 1074.520
10135 18 1 133 34.737 279 -2.805 65 424 25149.420
10138 18 2 136 34.663 279 -2.938 65 425 25149.420
1308600 18 3 374 34.240 278 -3.320 63 426 10725.230
10132 18 3 130 34.078 277 -2.981 65 427 247.550
1427500 19 1 445 5.760 164 -6.600 50 428 24893.120
1427450 19 2 444 6.740 167 -7.000 48 429 14797.210
1427350 19 3 442 7.690 171 -7.060 48 430 11237.020
1427200 19 4 440 8.400 174 -7.130 48 431 6795.970
1427160 19 5 439 8.380 174 -7.700 46 432 2365.430
1427150 19 5 438 8.370 175 -7.200 48 433 2361.570
1427250 19 4 441 7.850 172 -7.540 46 434 2664.120
1427400 19 2 443 6.540 167 -7.480 47 435 2374.100
10023 20 1 22 36.356 286 1.933 84 436 24844.090
10021 20 2 20 36.456 286 2.417 86 437 23637.150
10018 20 3 17 36.163 285 2.561 87 438 22914.070
10007 20 4 7 35.748 283 2.776 88 439 1216.110
10011 20 4 11 35.427 282 1.564 83 440 488.410
10006 20 3 6 36.346 286 2.566 87 441 240.770
1428400 21 1 453 6.620 167 -3.720 62 442 24810.850
1428300 21 2 451 7.950 171 -3.940 62 443 19768.550
1428200 21 3 448 9.590 179 -4.290 59 444 7652.590
1928865 21 4 456 9.850 180 -4.620 57 445 3235.820
1928490 21 5 454 10.170 182 -5.070 56 446 2058.080
1928130 21 6 447 10.300 182 -5.380 55 447 882.210
1928250 21 6 449 10.630 182 -5.120 57 448 294.150
1928625 21 7 455 10.730 182 -4.830 57 449 294.150
1428250 21 4 450 9.670 179 -4.120 60 450 883.810
10170 22 1 168 -26.931 33 17.938 148 451 24458.590
10169 22 2 167 -24.500 43 17.859 148 452 6588.160
10172 22 3 170 -23.150 48 16.933 144 453 825.540
10168 22 3 166 -22.900 49 17.186 145 454 551.540
10163 22 4 161 -22.529 50 17.009 145 455 276.020
10171 22 2 169 -24.450 43 16.667 143 456 272.380
1389090 23 1 719 -21.830 53 43.870 253 457 21947.530
1389100 23 2 720 -21.900 53 44.000 254 458 20560.500
1445100 24 1 619 -4.100 124 12.070 125 459 21189.650
1445490 24 2 620 -4.120 124 13.080 129 460 9845.390
1445050 24 3 618 -4.170 124 13.300 130 461 7161.720
1445600 24 4 621 -4.250 124 14.050 133 462 3282.160
1445700 24 4 622 -3.880 126 13.720 131 463 2089.900
1733600 25 1 498 6.900 169 2.450 86 464 19799.750
1733500 25 2 497 7.170 170 2.430 86 465 15651.240
1733300 25 3 494 8.000 173 2.420 86 466 8557.780
1733320 25 3 495 8.250 175 2.720 87 467 4428.280
1733100 25 4 492 9.200 176 2.670 87 468 3246.060
1733400 25 2 496 7.120 170 2.330 85 469 2961.760
1733200 25 3 493 7.530 171 2.030 85 470 2665.200
1389230 26 1 722 -19.720 61 44.960 257 471 18574.130
1389330 26 2 725 -19.800 61 45.530 260 472 7302.400
1389490 26 3 729 -20.280 60 46.820 264 473 3088.080
1389350 26 2 726 -19.500 63 45.500 259 474 6496.440
1813200 27 1 398 13.470 194 -13.730 22 475 16613.280
1813450 27 2 402 13.350 194 -13.380 23 476 13987.930
1813460 27 3 403 13.350 193 -13.370 23 477 9342.730
1813500 27 4 404 13.030 192 -13.300 24 478 7304.450
1813700 27 5 406 12.870 191 -12.350 28 479 4679.070
1813550 27 5 405 12.620 191 -12.770 25 480 291.810
1813400 27 3 401 13.680 195 -13.170 23 481 2900.550
1813320 27 2 399 13.200 193 -13.620 22 482 2334.420
10015 28 1 14 34.864 280 5.925 100 483 16352.650
10150 29 1 148 33.155 273 -8.115 44 484 15400.490
10119 29 2 117 32.936 272 -8.064 44 485 14899.610
