   1362100    2    1  682  29.375  258  31.125  201   35 1320301.25   36    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10060    2    2   59  24.125  237  32.875  208   36 1243074.38   37    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10059    2    3   58  23.875  236  32.875  208   37 1241708.12   38   63   68    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1673100    2    4  703  15.375  202  32.375  206   38  715464.69   39    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10226    2    5  224  15.125  201  32.375  206   39  715176.31   40   60   61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1673600    2    6  704   9.625  179  31.375  202   40  492568.34   41   59    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1472150    2    7  701   2.375  150  31.875  204   41  153268.33   42   48    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1472300    2    8  702   0.375  142  33.375  210   42   92294.80   43   44   45   46   47    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1271500    2    9  700  -1.625  134  34.625  215   43    4783.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1269400    2    9  690  -2.625  130  33.625  211   44    2389.96    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1769100    2    9  688  -0.125  140  35.125  217   45     897.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1769200    2    9  689  -0.375  139  35.375  218   46     598.06    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10071    2    9   70   0.625  143  35.125  217   47     598.04    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10080    2    8   79   0.375  142  33.125  209   48   31084.78   49    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10274    2    9  271   0.375  142  33.125  209   49   31084.78   50    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10275    2   10  272   0.375  142  33.125  209   50   31084.78   51   52   58    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1870600    2   11  699  -2.375  131  30.375  198   51    6275.47    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1670100    2   11  691  -2.875  129  30.375  198   52    3583.00   53   56    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1670101    2   12  692  -3.375  127  29.875  196   53    2388.64   54   55    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1670200    2   13  698  -3.125  128  29.625  195   54     597.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1670120    2   13  693  -2.875  129  29.625  195   55     298.66    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1670130    2   12  694  -3.125  128  30.125  197   56     298.59   57    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1670150    2   13  696  -3.125  128  30.125  197   57     298.59    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1469100    2   11  687  -0.625  138  30.625  199   58     897.07    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1468200    2    7  686   0.875  144  31.125  201   59     598.00    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1566100    2    6  685   8.375  174  34.625  215   60    9466.71    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1582700    2    6  712   8.375  174  37.375  226   61    7101.88   62    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1582800    2    7  713   8.375  174  38.125  229   62     591.70    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10229    2    4  227  13.625  195  33.625  211   63   81990.01   64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1663800    2    5  684  12.125  189  34.375  214   64   75280.73   65    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10228    2    6  226  11.875  188  34.375  214   65   74988.37   66   67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10061    2    7   60   9.625  179  37.375  226   66     589.87    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1563500    2    7  683  11.375  186  37.125  225   67     586.58    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10227    2    4  225  14.875  200  35.875  220   68   41001.41    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20001    3    1  815   4.375  158   6.125  101   69  867026.50   70  147    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20003    3    2  817   8.375  174   6.625  103   70  711222.12   71  138  142  143  144  145  146    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10197    3    3  195   9.875  180   4.625   95   71  657576.88   72  128  129  131  133  134  135  137    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20004    3    4  818  11.625  187   3.875   92   72  566672.12   73  119  122  123  125  127    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20006    3    5  820  13.375  194   2.375   86   73  293927.41   74    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234150    3    6  512  13.625  195   1.875   84   74  287264.69   75    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20005    3    7  819  13.875  196   1.625   83   75  286683.75   76  114  117    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20007    3    8  821  14.625  199   0.875   80   76  258255.81   77  111    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134900    3    9  552  15.875  204   0.375   78   77  232263.70   78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     20008    3   10  822  16.875  208  -0.375   75   78  193843.16   79    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134500    3   11  531  14.375  198  -4.375   59   79  125227.88   80   97    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134250    3   12  518  13.625  195  -6.125   52   80   52269.32   81    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134100    3   13  507  12.875  192  -7.625   46   81   47028.79   82   90    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134030    3   14  500  11.625  187  -8.875   41   82   29695.07   83    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
